NCT02481674	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02481674","NCT02481674")		2015	A Study in Subjects With Late Prodromal and Early Manifest Huntington's Disease (HD) to Assess the Safety, Tolerability, Pharmacokinetics, and Efficacy of Pepinemab (VX15/2503)	A Phase 2, Multi-center, Randomized, Double-blind, Placebo Controlled Study in Subjects With Late Prodromal and Early Manifest Huntington's Disease (HD) to Assess the Safety, Tolerability, Pharmacokinetics, and Efficacy of VX15/2503		2	No	VX15/2503 (Drug); Placebo (Drug)	Vaccinex Inc.	Industry		Inclusion Criteria Highlights: 1. Male or female and are at least greater than or equal to 21 years of age at Screening. 2. Must fulfill one of the following criteria at Screening: 1. Late prodromal HD as defined by a CAP score of greater than 200 and DCL 2 or 3. 2. Early manifest HD as defined by a TFC greater than or equal to 11. Subject must have been determined to have a clinical diagnosis of HD by the Site Investigator as defined by a DCL of 4. 3. Must fulfill both of the following criteria at Screening: 1. Have undergone genetic testing with a known CAG repeat greater than or equal to 36. 2. No features of juvenile HD (Westphal variant). 4. If female must be either surgically sterile, postmenopausal, or nonlactating and nonpregnant. Female subjects of childbearing potential must practice a highly effective method of contraception. 5. If male, must agree to use a reliable method of birth control (condoms with contraceptive foams or sexual abstinence) during the study and for 6 months after the last dose of study drug. 6. Are willing and capable of providing informed consent for study participation, CAG genotyping (all subjects). 7. Are capable of reading, writing, and communicating effectively with others. 8. Are taking stable doses of any concomitant medications (including tetrabenazine and deutetrabenazine) during the 1 month prior to the Baseline Visit, with the exception of newly prescribed anxiolytics for the use of pre-medication prior to imaging at screening, which will be permitted on a case-by-case basis. 9. Must meet all criteria required to move forward with the Randomization Authorization Flow (RAF) and be considered eligible by the RAF Reviewer. 	Exclusion Criteria Highlights: 1. Have participated in an investigational drug or device study within 30 days of the Baseline Visit, or 180 days if previous investigational drug was a MAb therapeutic, or previously participated in SIGNAL Cohort A. This does not apply to Cohort B subjects who are being offered the option to participate in the extension of Cohort B. 2. Have had previous neurosurgery for Huntington's disease or other movement disorders. 3. Are a suicide risk, as determined by meeting any of the following criteria: 1. suicide attempt within one year prior to Baseline. 2. suicidal ideation as defined by a positive response to question 5 on the C-SSRS (Baseline visit form) suicidal ideation section, within 60 days of the Baseline Visit. 3. significant risk of suicide, as judged by the site Investigator. 4. Have marked cognitive impairment with a Montreal Cognitive Assessment (MoCA) Score less than or equal to 22. 5. Have a presence of clinically significant psychosis and/or confusional states, in the opinion of the site Investigator. 6. Have clinically significant laboratory or ECG abnormalities at Screening, in the opinion of the site Investigator. 7. Have clinically relevant hematologic, hepatic, cardiac, or renal disease. 8. Have a medical history of infection with human immunodeficiency virus, hepatitis C and/or hepatitis B, or found to have an abnormality at Screening. 9. Have a history of substance abuse (based on DSMIV criteria) within the past 12 months prior to Screening. 10. If female are pregnant or breastfeeding. 11. Have a known allergy to any ingredient in the study drug. 12. Have a history of malignancy of any type within 2 years prior to Screening. A history of surgically excised non-melanoma skin cancers, and superficial bladder or prostate cancer is permitted. 13. Have a clinically significant medical, surgical, laboratory, or behavioral abnormality which in the judgment of the site Investigator makes the subject unsuitable for the study. 14. Have any significant findings not related to HD on the screening MRI which in the judgment of the site Investigator makes the subject unsuitable for the study. 15. Have any of the following conditions (which would exclude MRI participation): 1. An implant/device/condition that is contraindicated for MRI (e.g. pacemaker, severe claustrophobia, prosthetic heart valve, any metal fragments in the eyes or body--in some cases, an X-ray may be needed before an MRI scan, to ensure it is safe to enter the scanner). 2. Body habitus that would impede completion of MRI scan. (Subject weight above 158 kg should be discussed with the Medical Monitor). NOTE: If PET is done on PET-MRI all the above conditions apply for PET-MRI. 16. Are undergoing FDG-PET and have received research-related radiation exposure that exceeds institutional guidelines in the prior year if applicable. 17. Are undergoing a LP for CSF collection and have any of the following conditions: uncorrected bleeding or clotting disorders, skin infections near the site of the LP, suspicion of increased intracranial pressure, allergies to numbing medications (local anesthetics), acute spinal trauma, history of migraines. 18. Are undergoing a LP for CSF collection and taking any of the following types of anticoagulants: coumarins and indandiones, Factor Xa inhibitors, heparins, or thrombin inhibitors.			301	Actual	Active, not recruiting
NCT01760005	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01760005","NCT01760005")		2012	Dominantly Inherited Alzheimer Network Trial: An Opportunity to Prevent Dementia. A Study of Potential Disease Modifying Treatments in Individuals at Risk for or With a Type of Early Onset Alzheimer's Disease Caused by a Genetic Mutation.	A Phase II/III Randomized, Double-Blind, Placebo-Controlled, Cognitive Endpoint, Multi-Center Study of Potential Disease Modifying Therapies in Individuals at Risk for and With Dominantly Inherited Alzheimer's Disease		2/3	Yes	Gantenerumab (Drug); Solanezumab (Drug); Matching Placebo (Gantenerumab) (Drug); Matching Placebo (Solanezumab) (Drug)	Washington University School of Medicine	Other		Inclusion Criteria: - Between 18-80 years of age - Individuals who know they have an Alzheimer's disease-causing mutation or are unaware of their genetic status and have an autosomal dominant Alzheimer's disease (ADAD) mutation in their family. - Are within -15 to + 10 years of the predicted or actual age of cognitive symptom onset for treatment arms. For Cognitive Run-In (CRI): includes participants who are younger than 15 years prior to the expected age of cognitive symptom onset, in addition to those 15 years younger and no more than 10 years older than expected or actual age of cognitive symptom onset. - Cognitively normal or with mild cognitive impairment or mild dementia, Clinical Dementia Rating (CDR) of 0-1 (inclusive) - Fluency in DIAN-TU trial approved language and evidence of adequate premorbid intellectual functioning - Able to undergo Magnetic Resonance Imaging (MRI), Lumbar Puncture (LP), Positron Emission Tomography (PET), and complete all study related testing and evaluations. - For women of childbearing potential, if partner is not sterilized, subject must agree to use effective contraceptive measures (hormonal contraception, intra-uterine device, sexual abstinence, barrier method with spermicide). - Adequate visual and auditory abilities to perform all aspects of the cognitive and functional assessments. - Has a Study Partner who in the investigator's judgment is able to provide accurate information as to the subject's cognitive and functional abilities, who agrees to provide information at the study visits which require informant input for scale completion. 	Exclusion Criteria: - History or presence of brain MRI scans indicative of any other significant abnormality - Alcohol or drug dependence currently or within the past 1 year - Presence of pacemakers, aneurysm clips, artificial heart valves, ear implants, or foreign metal objects in the eyes, skin or body which would preclude MRI scan. - History or presence of clinically significant cardiovascular disease, hepatic/renal disorders, infectious disease or immune disorder, or metabolic/endocrine disorders - Anticoagulants except low dose (≤ 325 mg) aspirin. - Have been exposed to a monoclonal antibody targeting beta amyloid peptide within the past six months. - History of cancer within the last 5 years, except basal cell carcinoma, non-squamous skin carcinoma, prostate cancer or carcinoma in situ with no significant progression over the past 2 years. - Positive urine or serum pregnancy test or plans or desires to become pregnant during the course of the trial. - Subjects unable to complete all study related testing, including implanted metal that cannot be removed for MRI scanning, required anticoagulation and pregnancy.			490	Anticipated	Recruiting
NCT01634360	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01634360","NCT01634360")		2004	Long-Term Safety, Tolerability and Efficacy in Perampanel Treated Parkinson's Disease Patients With Motor Fluctuations	A 48-month Open Label Multi-centered Extension Study to Evaluate the Long-term Safety, Tolerability and Efficacy of E2007 in Patients With Parkinson's Disease With "Wearing Off" Motor Fluctuations and "on" Period Dyskinesias		2	No	Perampanel (Drug)	Eisai Inc.	Industry		Inclusion Criteria: - Patients enrolled in Study E2007-E044-204 and who either completed 12 weeks of study drug treatment or who withdrew from the study due to lack of efficacy. 	Exclusion Criteria: - Pregnant or lactating women. - Women of child bearing potential unless infertile (including surgically sterile) or practicing effective contraception (e.g. abstinence, IUD-intrauterine device, or barrier method plus hormonal method). These patients must also be willing to remain on their current form of contraception for the duration of the study. Postmenopausal women may be recruited but must be amenorrhoeic for at least 1 year to be considered of non-child bearing potential. - Fertile men not willing to use reliable contraception and fertile men with partners not willing to use reliable contraception. These patients and their partners must also be willing to remain using reliable contraception for the duration of the study. - Patients with a past or present history of drug or alcohol abuse. - Patients with a past (within one year) or present history of psychotic symptoms requiring antipsychotic treatment. Patients may be taking anti-depressant medication, however the dose must have been kept stable for at least 8 weeks prior to baseline visit. - Patients with unstable abnormalities of the hepatic, renal, cardiovascular, respiratory, gastro-intestinal, haematological, endocrine or metabolic systems which might complicate assessment of the tolerability of the study medication. - Patients with significantly elevated liver enzymes (abnormal bilirubin or serum transaminase levels of more than 1.5 times the upper normal limit). - Patients with current or prior treatment (within 4 weeks prior to the Baseline visit) with medication known to induce the enzyme cytochrome P450 3A4 including but not limited to; carbamazepine; dexamethasone; ethosuximide; phenobarbital; phenytoin; primidone; rifabutin; rifampicin; and St John's Wort. - Current or prior treatment (within 4 weeks prior to baseline visit) with methyldopa, budipine, reserpine or intermittent use of liquid forms of levodopa or as needed (prn) apo-morphine. - Patients with previous stereotactic surgery (e.g. pallidotomy) for Parkinson's disease or who are likely to undergo surgery for Parkinson's disease while participating in this study. - Patients receiving deep brain stimulation (DBS) or who are likely to undergo DBS for Parkinson's disease while participating in the extension study. - Patients with clinically significant cognitive impairment (mini-mental state examination (MMSE) <24 and /or fulfilling diagnostic and statistical manual of mental disorders (DSM IV) criteria for dementia due to Parkinson's disease). - Patients with conditions affecting the peripheral or central sensory system.			185	Actual	Terminated
NCT00592995	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00592995","NCT00592995")		2007	Creatine Safety and Tolerability in Premanifest HD: PRECREST	Creatine Safety and Tolerability in Premanifest HD: PRECREST		2	No	Creatine monohydrate (Drug); Placebo (Drug)	Massachusetts General Hospital	Other		Inclusion Criteria: - Expansion positive or 50% at risk for HD and not diagnosed clinically 	Exclusion Criteria: - Unstable medical conditions Additional inclusion and exclusion criteria apply.			64	Actual	Completed
NCT03225833	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03225833","NCT03225833")		2017	Safety and Tolerability of WVE-120101 in Patients With Huntington's Disease	A Multicenter, Randomized, Double-blind, Placebo-controlled, Phase 1b/2a Study of WVE-120101 Administered Intrathecally in Patients With Huntington's Disease		1/2	No	WVE-120101 (Drug); Placebo (Drug)	Wave Life Sciences Ltd.	Industry		Inclusion Criteria: - Prescreened with targeted SNP on the same allele as the pathogenic CAG expansion - Ambulatory, male or female patients aged ≥25 - ≤65 years - Clinical diagnostic motor features of HD, defined as Unified Huntington's Disease Rating Scale (UHDRS) Diagnostic Confidence Score = 4 - Early manifest HD, Stage I or Stage II based on UHDRS Total Functional Capacity Scores ≥7 and ≤13 Key 	Exclusion Criteria: - Malignancy or received treatment for malignancy, other than treated basal cell or squamous cell carcinoma of the skin, within the previous 5 years. - Received investigational drug or implantable device in prior 3 months or investigational oligonucleotide in prior 6 months or 5 half-lives of the oligonucleotide, whichever is longer - Clinically significant medical condition, unstable psychiatric symptoms, substance abuse, or pregnancy - Inability to undergo brain MRI - Bone, spine, bleeding, or other disorder that exposes the patient to risk of injury or unsuccessful lumbar puncture			48	Anticipated	Recruiting
NCT02197130	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02197130","NCT02197130")		2014	Randomized, Placebo Controlled Study Of The Efficacy And Safety Of PF-02545920 In Subjects With Huntington's Disease	A Phase 2, Randomized, Placebo Controlled, Double Blind Proof-of-concept Study Of The Efficacy And Safety Of Pf-02545920 In Subjects With Huntington's Disease		2	No	PF-02545920 (Drug); PF-02545920 (Drug); Placebo (Other)	Pfizer	Industry		Inclusion Criteria: - CAG repeat equal or greater than 36; - Total motor score equal or greater than 10; - Total functional capacity equal or greater than 7. 	Exclusion Criteria: - Clinically significant neurologic disorder other than Huntington's disease; - Other severe acute psychiatric conditions, mania and/or psychosis; - History of neutropenia, and myeloproliferative disorders;			272	Actual	Completed
NCT00393562	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00393562","NCT00393562")		2006	Comparison of Modafinil and Methylphenidate in Treatment of Excessive Daytime Sleepiness in Patients With Parkinson's Disease	Comparison of Modafinil and Methylphenidate in Treatment of Excessive Daytime Sleepiness in Patients With Parkinson's Disease		N/A	No	modafinil (Drug); methylphenidate (Drug)	US Department of Veterans Affairs	U.S. Fed		Inclusion Criteria: - Veteran at study site 	Exclusion Criteria: - Patients unable to give consent - Diagnosis of EDS prior to diagnosis of PD - Brain injury due to trauma, CVA, tumor or anoxia			0	Actual	Withdrawn
NCT04250376	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT04250376","NCT04250376")		2017	The Use of Transcranial Focused Ultrasound for the Treatment of Neurodegenerative Dementias	The Use of Transcranial Focused Ultrasound for the Treatment of Neurodegenerative Dementias		N/A	No	Focused Transcranial Ultrasound (Device)	Neurological Associates of West Los Angeles	Other		Inclusion Criteria: - CDR stage of at least 0.5 (mild cognitive impairment) - At least one pathognomic imaging biomarker of a neurodegenerative process. 	Exclusion Criteria: - Cognitive decline clearly related to an acute illness - Subjects unable to give informed consent - Subjects with scalp rash or open wounds on the scalp (for example from treatment of squamous cell cancer) - Advanced terminal illness - Advanced kidney, pulmonary, cardiac or liver failure - Subjects who would not be able to lay down without excessive movement in a calm environment sufficiently long enough to be able to achieve sleep - Subjects with major depressive disorder - Subjects with vascular causes of dementia			100	Anticipated	Enrolling by invitation
NCT02535884	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02535884","NCT02535884")		2014	Deep Brain Stimulation (DBS) of the Globus Pallidus (GP) in Huntington's Disease (HD)	Deep Brain Stimulation (DBS) of the Globus Pallidus (GP) in Huntington's Disease (HD): A Prospective, Randomised, Controlled, International, Multi-centre Study		N/A	No	ACTIVA® PC neurostimulator (Model 37601) (Device)	Heinrich-Heine University, Duesseldorf	Other		Inclusion Criteria: - Clinically symptomatic and genetically confirmed HD (number of CAG repeats ≥ 36) - Age ≥18 years - Moderate stage of the disease (UHDRS motor score ≥ 30) - Chorea despite best medical treatment (UHDRS chorea subscore ≥ 10) - Mattis Dementia Rating Scale ≥ 120 (or > 80% of items testable independently from motor impairment) - Patient has stable medication prior six weeks before inclusion - Signed informed consent 	Exclusion Criteria: - Juvenile HD (Westphal variant) or predominant bradykinesia - Postural instability with UHDRS retropulsion score > 2 - Severe comorbidity compromising operability and/or life expectancy and/or quality of life during the trial duration (e.g. cancer with life expectancy < 6 months, NYHA 3 and 4 rising the anaesthetic risk according to the anaesthesiologist) - Acute suicidality - Acute psychosis (symptoms within previous 6 months) - Participation in any interventional clinical trial within 2 months before screening - Cortical atrophy grade 3 - Patients with risk of coagulopathies and/or increased risk of haemorrhage - Patients with an implanted pacemaker or defibrillator - Pregnancy - lactation			50	Anticipated	Recruiting
NCT00007189	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00007189","NCT00007189")		2001	Alzheimer's Disease Anti-Inflammatory Prevention Trial (ADAPT)	Alzheimer's Disease Anti-Inflammatory Prevention Trial (ADAPT)		3	Yes	Naproxen Sodium (Aleve) (Drug); Celecoxib (Celebrex) (Drug)	Seattle Institute for Biomedical and Clinical Research	Other		Inclusion Criteria: - Aged 70 years or older. - Family history of parent, brother, or sister who has, or had, serious age-related memory loss, senility, dementia, or Alzheimer's disease. - Study partner available to provide information on the cognitive status of the participant and to assist with monitoring of trial medications, if needed. - Sufficient fluency in written and spoken English to participate in study visits and neuropsychological testing. - Willingness to limit use of the following for the duration of the study: vitamin E (at doses greater than 400 IU per day), non-aspirin NSAIDs, histamine H2 receptor antagonists (Tagamet, for example), corticosteroids, anti-inflammatory or analgesic doses of aspirin (greater than 81 mg per day), Ginkgo biloba extracts - Ability and intention to participate in regular study visits, in the opinion of the study physician. - Provision of informed consent. 	Exclusion Criteria: - History of peptic ulcer disease with bleeding or obstruction. - Clinically significant liver or kidney disease. - History of hypersensitivity to aspirin, ibuprofen, celecoxib, naproxen, or other NSAIDs. - Use of anti-coagulant medication. - Cognitive impairment or dementia. - Current alcohol abuse or dependence			2625	Unspecified	Completed
NCT00001626	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00001626","NCT00001626")		1997	Comparing Therapies for the Treatment of Severe Aplastic Anemia	A Randomized Trial of Antithymocyte Globulin and Cyclosporine Versus Cyclophosphamide and Cyclosporine in the Treatment of Severe Aplastic Anemia		2	No	antithymocyte globulin (Drug); cyclophosphamide (Drug); cyclosporine (Drug)	National Heart, Lung, and Blood Institute (NHLBI)	NIH		INCLUSION CRITERIA: Severe aplastic anemia confirmed at NIH by: 1. Bone marrow cellularity less than thirty percent (excluding lymphocytes). 2. At least two of the following: Absolute neutrophil count less that 500/mm(3); Platelet count less than 20,000/mm(3); Reticulocyte count less than 60,000/mm(3). 	EXCLUSION CRITERIA: Serum creatinine greater than to 2.5 mg/dl. Cardiac ejection fraction less than 45% by MUGA. Underlying carcinoma (except local cervical, basal cell, squamous cell or melanoma). Current pregnancy or unwilling to take oral contraceptives. Diagnosis of Fanconi anemia or other congenital bone marrow failure syndromes. Evidence of a clonal disorder on cytogenetics. HIV positivity. Inability to understand the investigational nature of the study. Patients who are moribund or have hepatic, renal, cardiac, metabolic or other concurrent diseases of such severity that death within 7-10 days is likely. Previous treatment with ATG, or cyclophosphamide.			33	Actual	Completed
NCT02336633	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02336633","NCT02336633")		2015	Resveratrol and Huntington Disease	Metabolic Intervention Using Resveratrol in Patients With Huntington Disease		N/A	No	Resveratrol (Dietary Supplement); Placebo (Other)	Assistance Publique - Hôpitaux de Paris	Other		Inclusion criteria : - Positive genetic test with CAG repeat length > or = 39 in HTT gene - At least 18 years of age - Signature of the informed consent - Covered by social security - UHDRS score between 5 and 40 (both included) - Ability to undergo MRI scanning 	Exclusion criteria : - Hypersensitivity to resveratrol or to one of its excipients (gelatin and glycerin) - Tetrabenazine treatment - Neuroleptic treatments other than olanzapine at small doses (≤10 mg) and Abilify® (≤15mg) - VKA treatment (Previscan®, Sintron®, Coumadine®) - NACO treatment (Pradaxa®, Xarelto®, Eliquis®) - Additional psychiatric or neurological conditions - Severe head injury - Participation in another therapeutic trial (3 months exclusion period) - Pregnancy and breastfeeding - Inability to understand information about the protocol - Persons deprived of their liberty by judicial or administrative decision - Adult subject under legal protection or unable to consent.			102	Actual	Completed
NCT02655614	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02655614","NCT02655614")		2016	A Study of GDC-0134 to Determine Initial Safety, Tolerability, and Pharmacokinetic Parameters in Participants With Amyotrophic Lateral Sclerosis	A Phase I, Double-Blind, Randomized, Placebo-Controlled, Multicenter, Single- and Multiple-Ascending-Dose Study to Determine Initial Safety, Tolerability, and Pharmacokinetics of GDC-0134 in Patients With Amyotrophic Lateral Sclerosis		1	No	GDC-0134 (Drug); Placebo (Drug); Rabeprazole (Drug); Midazolam (Drug); Caffeine (Drug)	Genentech, Inc.	Industry		Inclusion Criteria: - Male or female participants with a diagnosis of possible, laboratory-supported probable, probable, or definite ALS according to modified El Escorial criteria - Upright forced vital capacity of at least 50 percent (%) - Ability to fast from food for 8 hours prior to dosing and 2 hours after dosing 	Exclusion Criteria: - Currently taking riluzole unless on a stable dose for the 3 months prior to Day -1 and without current liver enzyme or liver function abnormalities - Currently taking edaravone unless after completion of at least the second 14-day drug-treatment period, as long as Day 1 occurs during a drug-free period at least 24 hours after the last edaravone dose and at least 5 days prior to the first dose of the next cycle - Positive for hepatitis C antibody, hepatitis B surface antigen, or human immunodeficiency virus (HIV) antibody - Clinically significant thrombocytopenia - Currently taking nutritional/herbal supplements, except for over-the-counter vitamins that are within Recommended Dietary Allowance (RDA), unless discontinued at least 7 days prior to Day −1, except upon approval of both the investigator and Sponsor - For participants participating in a designated drug-drug interaction (DDI) cohort in the MAD stage of the study, who require midazolam/caffeine administration: known allergy, religious prohibition, or other condition limiting midazolam or caffeine administration			54	Actual	Active, not recruiting
NCT03225846	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03225846","NCT03225846")		2017	Safety and Tolerability of WVE-120102 in Patients With Huntington's Disease	A Multicenter, Randomized, Double-blind, Placebo-controlled, Phase 1b/2a Study of WVE-120102 Administered Intrathecally in Patients With Huntington's Disease		1/2	No	WVE-120102 (Drug); Placebo (Drug)	Wave Life Sciences Ltd.	Industry		Inclusion Criteria: - Prescreened with targeted SNP on the same allele as the pathogenic CAG expansion - Ambulatory, male or female patients aged ≥25 - ≤65 years - Clinical diagnostic motor features of HD, defined as Unified Huntington's Disease Rating Scale (UHDRS) Diagnostic Confidence Score = 4 - Early manifest HD, Stage I or Stage II based on UHDRS Total Functional Capacity Scores ≥7 and ≤13 Key 	Exclusion Criteria: - Malignancy or received treatment for malignancy, other than treated basal cell or squamous cell carcinoma of the skin, within the previous 5 years - Received investigational drug or implantable device in prior 3 months or investigational oligonucleotide in prior 6 months or 5 halflives of the oligonucleotide, whichever is longer - Clinically significant medical condition, unstable psychiatric symptoms, substance abuse, or pregnancy - Inability to undergo brain MRI - Bone, spine, bleeding, or other disorder that exposes the patient to risk of injury or unsuccessful lumbar puncture			60	Anticipated	Recruiting
NCT00592995	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00592995","NCT00592995")		2007	Creatine Safety and Tolerability in Premanifest HD: PRECREST	Creatine Safety and Tolerability in Premanifest HD: PRECREST		2	No	Creatine monohydrate (Drug); Placebo (Drug)	Massachusetts General Hospital	Other		Inclusion Criteria: - Expansion positive or 50% at risk for HD and not diagnosed clinically 	Exclusion Criteria: - Unstable medical conditions Additional inclusion and exclusion criteria apply.			64	Actual	Completed
NCT00013650	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00013650","NCT00013650")		2001	Effects of an Anti-Inflammatory Drug in Alzheimer's Disease	Pilot Study of Immunomodulatory Versus Antiinflammatory Therapy in Alzheimer's Disease		1	No	Cyclophosphamate (Drug)	National Institute of Mental Health (NIMH)	NIH		INCLUSION CRITERIA: Subjects must have a diagnosis of probable Alzheimer's disease according to DSM-IV and NINDS criteria. Subjects must have mild-moderate severity of dementia according to the Clinical Dementia Rating Scale at the time of study. They must also have the ability to assign a DPA or have already assigned a DPA and give informed consent for this medication trial and be willing to undergo repeat lumbar punctures for the assessment of cerebrospinal fluid. 	EXCLUSION CRITERIA: Severe dementia (CDR score greater than 2). Diagnosis of probable vascular dementia. Inability to give assent for participation or designate a durable power of attorney. Medication history of cytotoxic drug therapy for more than 2 weeks during the 10 weeks prior to study entry, for more than 10 weeks at any time, or for anytime during the 30 day period prior to study entry. Recent use of continuous (more than 3 doses per week) nonsteroidal medication (at least one month before entry). Low dose aspirin will not be considered as continuous nonsteroidal anti-inflammatory medication. Known hypersensitivity to CY, aspirin or any nonsteroidal medication. Current use of allopurinol, rifampin, methotrexate or warfarin. Inflammatory conditions (such as SLE, autoimmune disease, etc.) which could respond to medications given in the medication protocol. Medical conditions including: active or chronic infection requiring antimicrobial therapy, serious viral infection (hepatitis, herpes zoster), a single functioning kidney, renal insufficiency (less than one third of normal GFR), significant hepatic dysfunction, pre-existent malignancy, insulin-treated diabetes mellitus, severe benign prostatic hypertrophy, immunosuppression, myelosuppression, lymphopenia, severe pulmonary dysfunction, history of gastrointestinal ulceration active within the last 5 years, history of gastrointestinal bleeding or perforation, or severe cardiac dysfunction.			60	Unspecified	Completed
NCT03342053	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03342053","NCT03342053")		2017	A Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of RO7234292 (ISIS 443139) in Huntington's Disease Patients Who Participated in Prior Investigational Studies of RO7234292 (ISIS 443139)	An Open-Label Extension Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of RO7234292 (ISIS 443139) in Huntington's Disease Patients Who Participated in Prior Investigational Studies of RO7234292 (ISIS 443139)		2	No	RO7234292 (RG6042) (Drug)	Hoffmann-La Roche	Industry		Inclusion Criteria: - Must have completed dosing in ISIS 443139-CS1 Key 	Exclusion Criteria: - Any new condition or worsening of existing condition that could make the patient unsuitable for participation or interfere with the patient participating in and/or completing the study			46	Actual	Completed
NCT01806857	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01806857","NCT01806857")		2013	Clinical Trial Nuedexta in Subjects With ALS	The Experimental Treatment of Bulbar Dysfunction in Amyotrophic Lateral Sclerosis (ALS)		2	No	Nuedexta (Drug); Matching Placebo (Drug)	Center for Neurologic Study, La Jolla, California,	Other		Inclusion Criteria: - ALS diagnosed as possible, laboratory-supported probable, probable, or definite as defined by revised El Escorial criteria - Age 18 years or older - Exhibits bulbar dysfunction manifested by dysarthria and/or dysphagia, according to PI judgment, exhibits a score of 55 or above on the CNS-Bulbar Function Scale - Capable of providing informed consent and following trial procedures - Geographic accessibility to the site - Women must not be able to become pregnant for the duration of the study and must be willing to be on two contraceptive therapies - Slow vital capacity (SVC) measure ≥50% of predicted for gender, height, and age at the screening visit - Must be able to swallow capsules throughout the course of the study, according to PI judgment - Subjects must not have taken riluzole for at least 30 days or be on a 50mg BID dose of riluzole for at least 30 days prior to randomization (subjects how have never taken riluzole are permitted in the study) - Subjects taking anti-sialorrhea medication(s) must be on a stable dose for at least 30 days prior to randomization (anti-sialorrhea naïve subjects are permitted in the study) - Must be able to safely swallow at least 30 milliliters (mLs) of water for the water swallowing test 	Exclusion Criteria: - Prior use of Nuedexta® - Current use of dextromethorphan, quinidine, quinine, mefloquine or opioids - History of quinidine, quinine, or mefloquine-induced thrombocytopenia, hepatitis, or other hypersensitivity reactions - History of known sensitivity or intolerability to dextromethorphan - Use of an mono amine oxidase inhibitor (MAOI) or within 14 days of stopping an MAOI - Prolonged QT interval, congenital long QT syndrome, history suggestive of torsades de pointes, or heart failure - Complete atrioventricular (AV) block without implanted pacemaker, or subjects at high risk of complete AV block - Concomitant use with drugs that both prolong QT interval and are metabolized by cytochrome P 2D6 (CYP2D6) (i.e., thioridazine or pimozide) - Exposure to any other experimental agent (off-label use or investigational) within 30 days prior to Baseline Visit - Invasive ventilator dependence, such as tracheostomy - Any history of either substance abuse within the past year, unstable psychiatric disease, cognitive impairment, or dementia, according to PI judgment - Placement and/or usage of feeding tube - Pregnant women or women currently breastfeeding - Unable to turn diaphragm pacing device off during swallowing tests - Salivatory Botox within 90 days (3 months) of screening - Salivatory radiation within 180 days (6 months) of screening			90	Actual	Completed
NCT01476306	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01476306","NCT01476306")		2011	Providing Specialty Care to Individuals With Parkinsonism Directly in Their Homes Via Web-based Video Conferencing— A Comparative Effectiveness Study	Providing Specialty Care to Individuals With Parkinsonism Directly in Their Homes Via Web-based Video Conferencing— A Comparative Effectiveness Study		N/A	No	Telemedicine (Other); Usual care (Other)	Johns Hopkins University	Other		Inclusion Criteria: - The principal eligibility criteria for participants are the following: age greater than 30, clinical diagnosis of idiopathic Parkinsonism, ability to converse in English, ability and willingness to provide informed consent and complete study requirements, and access to a computer with broadband internet. 	Exclusion Criteria: - The main exclusion criterion is a condition (e.g., prominent psychosis) that in the investigator's judgment would preclude participation in a telemedicine visit. Participants may identify a principal caregiver for optional participation in the study.			20	Actual	Completed
